nome_medico,endereco,cidade,estado,pais,cep,latitude,longitude,especialidade,planos_aceitos,bairro
Dr(a). Mathias da Rocha,"Trecho Dias, 52, Vila Cemig",São Paulo,SP,Brasil,14134359,-23.503634860938092,-46.618527747110306,Pediatria,"[""Prata"",""Ouro"",""Diamante""]",Vila Cemig
Dr(a). Letícia Pimenta,"Viaduto Anna Liz Lima, 92, Vila Copacabana",São Paulo,SP,Brasil,39188-775,-23.544297434550344,-46.717277549070126,Pediatria,"[""Prata"",""Ouro"",""Diamante""]",Vila Copacabana
Dr(a). Maria Clara Castro,"Lago de Siqueira, 74, Andiroba",São Paulo,SP,Brasil,61661037,-23.517230438280542,-46.64270536097133,Pediatria,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Andiroba
Dr(a). Juan Duarte,"Conjunto Breno Rios, 8, João Pinheiro",São Paulo,SP,Brasil,84670-090,-23.537218642828947,-46.66504071028562,Clínico Geral,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",João Pinheiro
Dr(a). Maria Júlia Albuquerque,"Setor de Pacheco, 1, Fazendinha",São Paulo,SP,Brasil,55327708,-23.597405238867264,-46.63863170646688,Clínico Geral,"[""Ouro"",""Diamante""]",Fazendinha
Dr(a). Heloisa Ribeiro,"Avenida Campos, 56, Ambrosina",São Paulo,SP,Brasil,00482-168,-23.55547030280319,-46.60217479679852,Ortopedia,"[""Diamante""]",Ambrosina
Dr(a). Vicente Barbosa,"Passarela Sousa, 68, Eymard",São Paulo,SP,Brasil,56334-146,-23.562357447865658,-46.63004820503776,Dermatologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Eymard
Dr(a). Maria Alice Cavalcante,"Feira Sales, 27, Fernão Dias",São Paulo,SP,Brasil,22924456,-23.505435751227914,-46.747891731392,Pediatria,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Fernão Dias
Dr(a). Maria Julia Sampaio,"Chácara Ana Júlia Gomes, 90, Vila São Dimas",São Paulo,SP,Brasil,21573-277,-23.553171225267356,-46.77690311675014,Cardiologia,"[""Ouro"",""Diamante""]",Vila São Dimas
Dr(a). Davi Lucca Albuquerque,"Conjunto Cassiano, 35, Vila São Paulo",São Paulo,SP,Brasil,41055930,-23.535777060714256,-46.64992973741844,Dermatologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Vila São Paulo
Dr(a). Rodrigo Leão,"Largo de Pires, 48, Alto Barroca",São Paulo,SP,Brasil,75873514,-23.53390106885356,-46.7083337069125,Cardiologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Alto Barroca
Dr(a). Rafaela Nogueira,"Rodovia de da Costa, 44, Santa Efigênia",São Paulo,SP,Brasil,94128990,-23.562378680821258,-46.752447113091925,Pediatria,"[""Prata"",""Ouro"",""Diamante""]",Santa Efigênia
Dr(a). Isabelly Nogueira,"Lagoa de Cunha, 1, Maravilha",São Paulo,SP,Brasil,27732-939,-23.55800112873066,-46.7373991649295,Pediatria,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Maravilha
Dr(a). Agatha Leão,"Loteamento Anthony Gabriel Abreu, 93, Taquaril",São Paulo,SP,Brasil,60923765,-23.582945352415088,-46.61751014191262,Dermatologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Taquaril
Dr(a). Sr. Yan Rezende,"Praia Silva, 38, Vila Da Ária",São Paulo,SP,Brasil,18985-137,-23.55195567859002,-46.62972928994183,Dermatologia,"[""Prata"",""Ouro"",""Diamante""]",Vila Da Ária
Dr(a). Srta. Maria Luiza Ferreira,"Travessa Costa, 40, Capitão Eduardo",São Paulo,SP,Brasil,07027312,-23.570798617392168,-46.66331201088269,Ortopedia,"[""Diamante""]",Capitão Eduardo
Dr(a). Ana Laura Garcia,"Rodovia de da Conceição, 954, Mineirão",São Paulo,SP,Brasil,99802-655,-23.521385479455173,-46.760866770358135,Pediatria,"[""Prata"",""Ouro"",""Diamante""]",Mineirão
Dr(a). Nathan Novais,"Alameda de da Paz, 1, Miramar",São Paulo,SP,Brasil,03424-244,-23.575362352415052,-46.61229856749991,Ortopedia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Miramar
Dr(a). Beatriz Sampaio,"Condomínio Sousa, 49, Santo Antônio",São Paulo,SP,Brasil,80056-909,-23.51882898654108,-46.63094856045054,Cardiologia,"[""Ouro"",""Diamante""]",Santo Antônio
Dr(a). Valentim Teixeira,"Pátio de Duarte, 867, Capitão Eduardo",São Paulo,SP,Brasil,53588419,-23.528008452538426,-46.77810399015674,Ortopedia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Capitão Eduardo
Dr(a). Yasmin Abreu,"Trecho Heitor Borges, 272, Alpes",São Paulo,SP,Brasil,25825920,-23.530999210521504,-46.61321318688488,Dermatologia,"[""Ouro"",""Diamante""]",Alpes
Dr(a). Yan Porto,"Trecho Otávio Nunes, 2, Heliopolis",São Paulo,SP,Brasil,95521-514,-23.502748980120813,-46.63084199796905,Clínico Geral,"[""Prata"",""Ouro"",""Diamante""]",Heliopolis
Dr(a). Lorenzo Moraes,"Lago de Rezende, 99, Vila Santo Antônio Barroquinha",São Paulo,SP,Brasil,18705991,-23.562790219846207,-46.723244413946766,Ortopedia,"[""Prata"",""Ouro"",""Diamante""]",Vila Santo Antônio Barroquinha
Dr(a). Hellena Rocha,"Pátio Samuel Freitas, 64, Conjunto Providencia",São Paulo,SP,Brasil,65992-124,-23.57999161769601,-46.69224786657942,Ortopedia,"[""Ouro"",""Diamante""]",Conjunto Providencia
Dr(a). Dr. Enzo Gabriel Sampaio,"Praça Isabella Rodrigues, 27, São Gabriel",São Paulo,SP,Brasil,05578-582,-23.505668028202155,-46.78643456197446,Pediatria,"[""Ouro"",""Diamante""]",São Gabriel
Dr(a). Joana Camargo,"Favela Gael Henrique da Rocha, 66, Piratininga",São Paulo,SP,Brasil,73590111,-23.548235471435675,-46.71350369273115,Clínico Geral,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Piratininga
Dr(a). Melina Moreira,"Viaduto Bruna Guerra, 40, Grajaú",São Paulo,SP,Brasil,83716-730,-23.553887376034,-46.69330301057969,Dermatologia,"[""Diamante""]",Grajaú
Dr(a). Jade Rocha,"Aeroporto Sá, 284, Nossa Senhora Do Rosário",São Paulo,SP,Brasil,28955-340,-23.58830496208548,-46.67947735538168,Dermatologia,"[""Prata"",""Ouro"",""Diamante""]",Nossa Senhora Do Rosário
Dr(a). Srta. Olívia Novais,"Vila Lucas Gabriel Macedo, 708, Alta Tensão 1ª Seção",São Paulo,SP,Brasil,57024167,-23.546056609166055,-46.73603414748918,Clínico Geral,"[""Ouro"",""Diamante""]",Alta Tensão 1ª Seção
Dr(a). Dr. Cauê Nascimento,"Pátio Cassiano, 31, Funcionários",São Paulo,SP,Brasil,94628024,-23.528479101606123,-46.714987089227385,Ortopedia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Funcionários
Dr(a). Dante Machado,"Residencial Alexandre Machado, 63, Flavio De Oliveira",São Paulo,SP,Brasil,60379109,-23.54085893590493,-46.716928892298945,Ortopedia,"[""Diamante""]",Flavio De Oliveira
Dr(a). Asafe Aparecida,"Vale Allana Rocha, 20, Pindorama",São Paulo,SP,Brasil,92988523,-23.51815403374817,-46.750714491412815,Pediatria,"[""Diamante""]",Pindorama
Dr(a). Camila Moraes,"Setor Giovanna da Paz, 81, Vila Maloca",São Paulo,SP,Brasil,78978595,-23.52059410472348,-46.711362587924555,Cardiologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Vila Maloca
Dr(a). Lucca Vasconcelos,"Ladeira Vargas, 68, Serrano",São Paulo,SP,Brasil,16779-769,-23.55392082309459,-46.65704101165119,Pediatria,"[""Prata"",""Ouro"",""Diamante""]",Serrano
Dr(a). Davi Luiz Montenegro,"Praça de Sá, 23, Cardoso",São Paulo,SP,Brasil,66064043,-23.559192818503753,-46.612257999631574,Clínico Geral,"[""Prata"",""Ouro"",""Diamante""]",Cardoso
Dr(a). Anthony Monteiro,"Chácara de Pacheco, 90, Cidade Jardim Taquaril",São Paulo,SP,Brasil,94459533,-23.577022036681182,-46.745038097955884,Dermatologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Cidade Jardim Taquaril
Dr(a). Eloá Souza,"Viela da Costa, 76, Nova Vista",São Paulo,SP,Brasil,49961162,-23.597146318625185,-46.600244887373854,Pediatria,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Nova Vista
Dr(a). Carlos Eduardo Teixeira,"Rodovia Carvalho, 61, Delta",São Paulo,SP,Brasil,40850-700,-23.595970777472402,-46.614369271090986,Pediatria,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Delta
Dr(a). Dr. Apollo Pires,"Trecho de Souza, 451, Vila Suzana Primeira Seção",São Paulo,SP,Brasil,50424-144,-23.596771004383896,-46.653334802675325,Pediatria,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Vila Suzana Primeira Seção
Dr(a). Bryan Vieira,"Fazenda Yasmin Leão, 7, Monte Azul",São Paulo,SP,Brasil,67253-298,-23.594710748548717,-46.71921064651424,Clínico Geral,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Monte Azul
Dr(a). Cecília Fogaça,"Aeroporto de Pires, 84, Conjunto Califórnia I",São Paulo,SP,Brasil,03464-053,-23.51851456736444,-46.714116732575654,Pediatria,"[""Prata"",""Ouro"",""Diamante""]",Conjunto Califórnia I
Dr(a). Ana Clara Cavalcante,"Conjunto Sá, 3, Pedreira Padro Lopes",São Paulo,SP,Brasil,17185-932,-23.53029468291475,-46.71853502084366,Cardiologia,"[""Ouro"",""Diamante""]",Pedreira Padro Lopes
Dr(a). Jade Garcia,"Residencial Carvalho, 3, Serra Do Curral",São Paulo,SP,Brasil,50490103,-23.52633356756974,-46.76911970272626,Dermatologia,"[""Diamante""]",Serra Do Curral
Dr(a). Ana Cecília Montenegro,"Chácara Ana Laura Costa, 356, Santa Monica",São Paulo,SP,Brasil,12190997,-23.589832528510602,-46.74967997973573,Cardiologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Santa Monica
Dr(a). Yasmin Rodrigues,"Viela Mendes, 597, Madre Gertrudes",São Paulo,SP,Brasil,81677163,-23.599335480480246,-46.7144440709592,Cardiologia,"[""Prata"",""Ouro"",""Diamante""]",Madre Gertrudes
Dr(a). Brayan Rodrigues,"Aeroporto de da Rocha, 45, Mineirão",São Paulo,SP,Brasil,08754-780,-23.537789220280434,-46.63381179205159,Dermatologia,"[""Ouro"",""Diamante""]",Mineirão
Dr(a). Dom da Mata,"Passarela Gustavo Garcia, 45, Vila Madre Gertrudes 4ª Seção",São Paulo,SP,Brasil,97739-314,-23.52883823226942,-46.795135039383766,Clínico Geral,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Vila Madre Gertrudes 4ª Seção
Dr(a). Dr. Bruno Fogaça,"Alameda de Nunes, 69, Flavio Marques Lisboa",São Paulo,SP,Brasil,05157-822,-23.537903912593727,-46.76616900592014,Dermatologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Flavio Marques Lisboa
Dr(a). José Oliveira,"Ladeira de da Mota, 82, Vila Nova Cachoeirinha 1ª Seção",São Paulo,SP,Brasil,80624583,-23.58167504038605,-46.77699258188209,Clínico Geral,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Vila Nova Cachoeirinha 1ª Seção
Dr(a). Yago da Mota,"Campo Isis das Neves, 482, Vila Esplanada",São Paulo,SP,Brasil,88139392,-23.5155558500995,-46.7488972545098,Dermatologia,"[""Prata"",""Ouro"",""Diamante""]",Vila Esplanada
Dr(a). Leandro Nascimento,"Vila Albuquerque, 55, Vila Nova",São Paulo,SP,Brasil,22836868,-23.57785752556124,-46.760442807834195,Ortopedia,"[""Ouro"",""Diamante""]",Vila Nova
Dr(a). Marcela Brito,"Trecho Rodrigues, 25, Acaba Mundo",São Paulo,SP,Brasil,30725-161,-23.502249242743524,-46.63015918091955,Cardiologia,"[""Ouro"",""Diamante""]",Acaba Mundo
Dr(a). João Mendes,"Trevo Gabriel Sousa, 1, Vila Real 2ª Seção",São Paulo,SP,Brasil,99538310,-23.505735558298653,-46.76632427799521,Cardiologia,"[""Ouro"",""Diamante""]",Vila Real 2ª Seção
Dr(a). Maitê Melo,"Esplanada de Lopes, 5, Granja De Freitas",São Paulo,SP,Brasil,46510010,-23.53331611094434,-46.771942490232824,Ortopedia,"[""Ouro"",""Diamante""]",Granja De Freitas
Dr(a). Hellena Abreu,"Largo de Cirino, 28, Acaba Mundo",São Paulo,SP,Brasil,58954-113,-23.552597251574017,-46.728832272612536,Ortopedia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Acaba Mundo
Dr(a). Liam Costa,"Condomínio Ribeiro, 4, Granja De Freitas",São Paulo,SP,Brasil,49806-821,-23.5153108306085,-46.673024237272735,Ortopedia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Granja De Freitas
Dr(a). Pietra Rocha,"Feira de Castro, 25, Caiçara - Adelaide",São Paulo,SP,Brasil,01392-071,-23.571755311367163,-46.637397220521336,Dermatologia,"[""Prata"",""Ouro"",""Diamante""]",Caiçara - Adelaide
Dr(a). Isabella da Cunha,"Lago Melo, 4, Vitoria Da Conquista",São Paulo,SP,Brasil,15506-148,-23.59420663007465,-46.75929913428068,Ortopedia,"[""Diamante""]",Vitoria Da Conquista
Dr(a). Luiz Felipe da Cruz,"Estação de Mendonça, 41, Piraja",São Paulo,SP,Brasil,46188-555,-23.533866835887657,-46.79654429998775,Clínico Geral,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Piraja
Dr(a). Ana Julia Gomes,"Trevo de Sampaio, 761, João Pinheiro",São Paulo,SP,Brasil,68326-777,-23.53844143820778,-46.61318467630801,Dermatologia,"[""Diamante""]",João Pinheiro
Dr(a). Diogo Vasconcelos,"Trecho de Camargo, 34, Vila Canto Do Sabiá",São Paulo,SP,Brasil,85902-228,-23.531313575076908,-46.711821281940466,Dermatologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Vila Canto Do Sabiá
Dr(a). Lívia Silva,"Campo Santos, 2, Dom Cabral",São Paulo,SP,Brasil,87596334,-23.541944567105592,-46.62397492969695,Ortopedia,"[""Diamante""]",Dom Cabral
Dr(a). Benício Barros,"Campo Bárbara Vieira, 26, Camponesa 2ª Seção",São Paulo,SP,Brasil,42784-521,-23.541710730279522,-46.67654070040405,Clínico Geral,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Camponesa 2ª Seção
Dr(a). Dom Andrade,"Praia da Luz, 6, Boa Esperança",São Paulo,SP,Brasil,10249-820,-23.55400111888996,-46.6198573864972,Clínico Geral,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Boa Esperança
Dr(a). Valentim Caldeira,"Campo Peixoto, 6, Ouro Preto",São Paulo,SP,Brasil,20107500,-23.596531646051215,-46.7636189076591,Dermatologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Ouro Preto
Dr(a). Maria Laura Pires,"Condomínio das Neves, 18, São Luiz",São Paulo,SP,Brasil,46029-641,-23.52423640076767,-46.67295855407063,Pediatria,"[""Diamante""]",São Luiz
Dr(a). Dr. Léo Silva,"Praia de Nascimento, 66, Céu Azul",São Paulo,SP,Brasil,17237-477,-23.503702018712566,-46.72289889868109,Clínico Geral,"[""Diamante""]",Céu Azul
Dr(a). Gabriel Freitas,"Favela de das Neves, 518, Fernão Dias",São Paulo,SP,Brasil,62596355,-23.540539688497866,-46.61356233034651,Clínico Geral,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Fernão Dias
Dr(a). Isaac Sá,"Feira Barbosa, 43, Maria Tereza",São Paulo,SP,Brasil,73840104,-23.554850563481203,-46.66234677430707,Dermatologia,"[""Ouro"",""Diamante""]",Maria Tereza
Dr(a). Sr. Gael Ramos,"Morro Lima, 25, Vila Tirol",São Paulo,SP,Brasil,48661880,-23.599374339645472,-46.65794368452587,Dermatologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Vila Tirol
Dr(a). Srta. Maria Helena Guerra,"Residencial de Garcia, 46, Vila Santo Antônio",São Paulo,SP,Brasil,97068293,-23.581838513135242,-46.66015938737319,Cardiologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Vila Santo Antônio
Dr(a). Ayla Correia,"Favela Fogaça, 89, Zilah Sposito",São Paulo,SP,Brasil,19736544,-23.527448579812013,-46.76293248261663,Cardiologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Zilah Sposito
Dr(a). Lívia Garcia,"Parque Nunes, 85, Vila Aeroporto",São Paulo,SP,Brasil,72513982,-23.554288330570216,-46.77390736907937,Clínico Geral,"[""Diamante""]",Vila Aeroporto
Dr(a). Diego Silva,"Recanto Luiz Miguel Aparecida, 584, Santa Maria",São Paulo,SP,Brasil,17718-154,-23.552701233388404,-46.62653903030643,Clínico Geral,"[""Ouro"",""Diamante""]",Santa Maria
Dr(a). Daniel Porto,"Trecho Lara Montenegro, 27, Aguas Claras",São Paulo,SP,Brasil,22438906,-23.585826006772237,-46.66222221931824,Cardiologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Aguas Claras
Dr(a). Dr. Antony Siqueira,"Distrito Gomes, 64, Itatiaia",São Paulo,SP,Brasil,52259856,-23.57256729858537,-46.67103751755458,Dermatologia,"[""Prata"",""Ouro"",""Diamante""]",Itatiaia
Dr(a). Mariah Dias,"Trevo Correia, 47, São Damião",São Paulo,SP,Brasil,02730-422,-23.53648153277809,-46.732942357415915,Dermatologia,"[""Diamante""]",São Damião
Dr(a). Sr. Erick Marques,"Residencial Bianca Cassiano, 1, Buritis",São Paulo,SP,Brasil,03381177,-23.527629795018957,-46.724163235978644,Cardiologia,"[""Prata"",""Ouro"",""Diamante""]",Buritis
Dr(a). José Fogaça,"Favela de Novaes, 387, Santa Amelia",São Paulo,SP,Brasil,91966922,-23.548761743814214,-46.74546509959905,Ortopedia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Santa Amelia
Dr(a). Dra. Sabrina Silva,"Feira Ana Julia Pimenta, 810, Vila Trinta E Um De Março",São Paulo,SP,Brasil,96830997,-23.502397327312806,-46.60915701026421,Pediatria,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Vila Trinta E Um De Março
Dr(a). Caio Rocha,"Alameda de Cirino, 813, Vila Inestan",São Paulo,SP,Brasil,65961-380,-23.578862130897367,-46.765490079120816,Dermatologia,"[""Diamante""]",Vila Inestan
Dr(a). Davi Luiz Gomes,"Aeroporto Moura, 71, Vila Batik",São Paulo,SP,Brasil,11554-215,-23.56403027731792,-46.76728585013135,Clínico Geral,"[""Ouro"",""Diamante""]",Vila Batik
Dr(a). Júlia da Luz,"Núcleo Isabelly Fogaça, 14, Dona Clara",São Paulo,SP,Brasil,99636254,-23.52038942721153,-46.66451605977754,Cardiologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Dona Clara
Dr(a). José Cunha,"Ladeira Moreira, 26, Trevo",São Paulo,SP,Brasil,82303383,-23.516991618833092,-46.795143923548196,Dermatologia,"[""Diamante""]",Trevo
Dr(a). Davi Luiz Ribeiro,"Rodovia Rael Rocha, 20, Camponesa 1ª Seção",São Paulo,SP,Brasil,25660-918,-23.58935834411506,-46.779393186851394,Cardiologia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Camponesa 1ª Seção
Dr(a). Bernardo da Luz,"Via de Rios, 994, São Jorge 3ª Seção",São Paulo,SP,Brasil,84402747,-23.51754355990678,-46.606652631394184,Ortopedia,"[""Ouro"",""Diamante""]",São Jorge 3ª Seção
Dr(a). Sarah das Neves,"Fazenda Ana Laura Albuquerque, 5, Vila Antena",São Paulo,SP,Brasil,12193100,-23.54496976953496,-46.66661526061829,Ortopedia,"[""Diamante""]",Vila Antena
Dr(a). Ana Lívia Rodrigues,"Residencial de Nogueira, 5, Engenho Nogueira",São Paulo,SP,Brasil,03071741,-23.51745022988789,-46.61008243042479,Pediatria,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Engenho Nogueira
Dr(a). Lucas Gabriel Abreu,"Lago de Ribeiro, 82, Itaipu",São Paulo,SP,Brasil,22560-053,-23.55858011101426,-46.68013458753079,Cardiologia,"[""Diamante""]",Itaipu
Dr(a). Manuella Machado,"Campo de da Cruz, 3, Nova Floresta",São Paulo,SP,Brasil,87431-214,-23.527838412407583,-46.737200376097064,Ortopedia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Nova Floresta
Dr(a). Melissa da Mota,"Quadra Correia, 154, Cidade Jardim Taquaril",São Paulo,SP,Brasil,86797-346,-23.55719698067384,-46.77049496135609,Cardiologia,"[""Diamante""]",Cidade Jardim Taquaril
Dr(a). Dr. Davi Lucas Teixeira,"Jardim Fonseca, 15, Miramar",São Paulo,SP,Brasil,88137-668,-23.525826688028996,-46.64896432903737,Dermatologia,"[""Diamante""]",Miramar
Dr(a). Dr. Igor Rezende,"Avenida Leão, 75, Vista Do Sol",São Paulo,SP,Brasil,48430-435,-23.527651128144015,-46.65784495224597,Cardiologia,"[""Ouro"",""Diamante""]",Vista Do Sol
Dr(a). Emanuella Ribeiro,"Vale Souza, 76, Conjunto Floramar",São Paulo,SP,Brasil,74393-268,-23.560609924906498,-46.67258035405746,Cardiologia,"[""Diamante""]",Conjunto Floramar
Dr(a). Theo Borges,"Praia Barbosa, 92, Corumbiara",São Paulo,SP,Brasil,01803-563,-23.59151447743297,-46.62740994787846,Clínico Geral,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Corumbiara
Dr(a). Lorena Castro,"Favela Castro, 79, Vila Cemig",São Paulo,SP,Brasil,62928348,-23.571331130017985,-46.60822918369638,Clínico Geral,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Vila Cemig
Dr(a). Natália Porto,"Parque Maria Luiza Rios, 79, Lorena",São Paulo,SP,Brasil,76310-859,-23.592689916483923,-46.76916688206943,Pediatria,"[""Ouro"",""Diamante""]",Lorena
Dr(a). Emanuel Pacheco,"Esplanada Maysa Pastor, 978, Castelo",São Paulo,SP,Brasil,07694-937,-23.599274826763367,-46.66179774639225,Cardiologia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Castelo
Dr(a). Dr. Pedro Henrique Casa Grande,"Loteamento Vieira, 15, Laranjeiras",São Paulo,SP,Brasil,39958215,-23.57717546900071,-46.647710242353114,Pediatria,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Laranjeiras
Dr(a). Dr. Caleb Barbosa,"Quadra Pires, 36, Nova America",São Paulo,SP,Brasil,66975-011,-23.538069738820976,-46.62837618486513,Ortopedia,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",Nova America
Dr(a). Sophie Lima,"Estação de Peixoto, 28, Lagoinha Leblon",São Paulo,SP,Brasil,43879-878,-23.57183868164421,-46.628687489326836,Clínico Geral,"[""Prata"",""Ouro"",""Diamante""]",Lagoinha Leblon
Dr(a). Sra. Elisa Aparecida,"Alameda de Martins, 3, Bonfim",São Paulo,SP,Brasil,83619-937,-23.572658962434808,-46.78807096314347,Pediatria,"[""Diamante""]",Bonfim
Dr(a). Agatha Andrade,"Jardim de Gonçalves, 591, Carmo",São Paulo,SP,Brasil,31554965,-23.506139124846662,-46.716556719784414,Cardiologia,"[""Diamante""]",Carmo
Dr(a). Arthur Miguel Dias,"Rodovia Sales, 892, Miramar",São Paulo,SP,Brasil,72138373,-23.521624342653105,-46.63786500978236,Cardiologia,"[""Ouro"",""Diamante""]",Miramar
Dr(a). Isabela Correia,"Campo Ramos, 28, Novo Ouro Preto",São Paulo,SP,Brasil,28613271,-23.51246862322339,-46.61820916173664,Dermatologia,"[""Diamante""]",Novo Ouro Preto
Dr(a). Eloá Fogaça,"Lago Maria Eduarda Silveira, 79, Ermelinda",São Paulo,SP,Brasil,54802021,-23.508567369796566,-46.71544778627712,Ortopedia,"[""Prata"",""Ouro"",""Diamante""]",Ermelinda
Dr(a). Bruna Machado,"Viela Lorena Gonçalves, 894, São Salvador",São Paulo,SP,Brasil,35767424,-23.50129958573649,-46.60927724639073,Pediatria,"[""Bronze"",""Prata"",""Ouro"",""Diamante""]",São Salvador
Dr(a). Dra. Catarina Peixoto,"Colônia Yan Vasconcelos, 68, Andiroba",São Paulo,SP,Brasil,77934-889,-23.590438886210865,-46.7317830320831,Ortopedia,"[""Básico"",""Bronze"",""Prata"",""Ouro"",""Diamante""]",Andiroba
Dr(a). Caleb Montenegro,"Quadra Henry Moreira, 8, Vila Pinho",São Paulo,SP,Brasil,93241659,-23.512299402108813,-46.6940157567336,Pediatria,"[""Prata"",""Ouro"",""Diamante""]",Vila Pinho
